id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at,user_geom
9793,Jordan,Wilson,jordanwilson@example.com,57,F,Alaska,670 Rodriguez Vista Apt. 317,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Email,2020-08-09 08:29:00.000000 UTC,POINT(-147.3423598 64.7485059)
18041,Timothy,Mcclure,timothymcclure@example.net,48,M,Alaska,140 Johnson Freeway,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Search,2019-05-11 15:37:00.000000 UTC,POINT(-147.3423598 64.7485059)
2013,Robert,Keller,robertkeller@example.net,34,M,Alaska,07371 Miller Mills Suite 461,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Organic,2019-01-16 10:22:00.000000 UTC,POINT(-147.3423598 64.7485059)
27507,Jerry,Johnson,jerryjohnson@example.com,19,M,Alaska,86477 Valdez Terrace Apt. 200,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Email,2024-04-15 06:18:00.000000 UTC,POINT(-147.3423598 64.7485059)
24888,Vanessa,Thomas,vanessathomas@example.net,54,F,Alaska,28328 Johnson Plains Apt. 314,99801,Juneau,United States,58.36427567,-134.1219753,Organic,2020-09-28 01:34:00.000000 UTC,POINT(-134.1219753 58.36427567)
57805,Luis,Steele,luissteele@example.org,44,M,Alaska,873 Dana Overpass Apt. 889,99801,Juneau,United States,58.36427567,-134.1219753,Search,2020-05-23 06:08:00.000000 UTC,POINT(-134.1219753 58.36427567)
91976,Rebekah,Mejia,rebekahmejia@example.net,34,F,Amapá,99569 Lee Falls Apt. 954,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-07-11 10:09:00.000000 UTC,POINT(-53.30566415 1.096832853)
16055,Austin,Parker,austinparker@example.net,37,M,Amapá,1925 Thomas Drives,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2022-03-14 12:11:00.000000 UTC,POINT(-53.30566415 1.096832853)
39448,Ann,Ortiz,annortiz@example.net,25,F,Amapá,1109 Nancy Burgs,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2019-06-12 08:58:00.000000 UTC,POINT(-53.30566415 1.096832853)
82573,Randy,Diaz,randydiaz@example.net,23,M,Amapá,03204 Simmons Harbors Apt. 089,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-11-30 04:53:00.000000 UTC,POINT(-53.30566415 1.096832853)
82593,David,Alexander,davidalexander@example.net,52,M,Amapá,720 Raymond Bridge Suite 377,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-09-01 16:47:00.000000 UTC,POINT(-53.30566415 1.096832853)
67408,Kristy,Bird,kristybird@example.org,35,F,Amapá,5873 Andrew Skyway Suite 246,68924-000,null,Brasil,1.096832853,-53.30566415,Organic,2021-07-10 13:11:00.000000 UTC,POINT(-53.30566415 1.096832853)
87533,Taylor,Morales,taylormorales@example.org,51,M,Amapá,2658 Rachel Junction,68924-000,null,Brasil,1.096832853,-53.30566415,Display,2020-08-04 17:14:00.000000 UTC,POINT(-53.30566415 1.096832853)
57408,Jacqueline,Olson,jacquelineolson@example.com,23,F,Amapá,25777 Medina Lock,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2022-05-30 09:53:00.000000 UTC,POINT(-53.30566415 1.096832853)
49586,Allen,Mckay,allenmckay@example.com,41,M,Amapá,359 Tracy Flats,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-03-23 18:49:00.000000 UTC,POINT(-53.30566415 1.096832853)
93814,Leonard,Spencer,leonardspencer@example.net,27,M,Amapá,125 Lisa Passage,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2023-07-09 16:43:00.000000 UTC,POINT(-53.30566415 1.096832853)
47528,Scott,Richmond,scottrichmond@example.org,17,M,Amapá,40485 James Views,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2024-11-18 14:14:00.000000 UTC,POINT(-53.30566415 1.096832853)
24033,Julie,Garcia,juliegarcia@example.org,35,F,Amapá,764 Brittany Way Suite 142,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2021-07-09 18:05:00.000000 UTC,POINT(-51.37753193 0.1268670887)
78999,Erin,Collier,erincollier@example.net,34,F,Amapá,498 Burke Squares,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Email,2020-09-15 06:20:00.000000 UTC,POINT(-51.37753193 0.1268670887)
7814,Terrance,Boyd,terranceboyd@example.net,64,M,Amapá,821 Black Mills,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-10-27 06:42:00.000000 UTC,POINT(-51.37753193 0.1268670887)
61043,Mark,Delacruz,markdelacruz@example.org,36,M,Amapá,1724 Francis Harbors,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2024-04-25 03:46:00.000000 UTC,POINT(-51.37753193 0.1268670887)
69153,Amber,Walker,amberwalker@example.net,39,F,Amapá,2889 Lopez Lodge,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-12-09 04:56:00.000000 UTC,POINT(-51.37753193 0.1268670887)
70099,April,Rivera,aprilrivera@example.com,44,F,Amapá,106 Jones Pike,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Facebook,2021-02-20 10:12:00.000000 UTC,POINT(-51.37753193 0.1268670887)
71836,Shane,Cameron,shanecameron@example.net,47,M,Amapá,810 Kerr Mountain Suite 965,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2022-12-17 10:29:00.000000 UTC,POINT(-51.37753193 0.1268670887)
97436,Andrea,Wilson,andreawilson@example.net,19,F,Amapá,557 Natalie Meadow Apt. 637,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2022-02-09 17:24:00.000000 UTC,POINT(-51.37753193 0.1268670887)
38543,Natasha,Campbell,natashacampbell@example.net,47,F,Amapá,364 Marsh Tunnel,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Facebook,2021-04-01 10:17:00.000000 UTC,POINT(-51.37753193 0.1268670887)
27525,Carrie,Moore,carriemoore@example.net,27,F,Amapá,3551 Cynthia Lodge Apt. 791,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Organic,2019-06-11 05:50:00.000000 UTC,POINT(-51.37753193 0.1268670887)
31756,Mary,Stone,marystone@example.com,63,F,Amapá,2152 Bishop Crossing Apt. 581,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Organic,2022-12-20 03:58:00.000000 UTC,POINT(-51.37753193 0.1268670887)
54894,Debbie,Roman,debbieroman@example.org,41,F,Amapá,205 Garcia Branch Suite 772,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2024-06-16 10:59:00.000000 UTC,POINT(-51.37753193 0.1268670887)
21487,Jason,Mcclure,jasonmcclure@example.org,61,M,Amapá,5748 Flores Lights Apt. 555,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-01-11 08:32:00.000000 UTC,POINT(-51.37753193 0.1268670887)
6718,Destiny,Ritter,destinyritter@example.net,39,F,Amapá,72999 Jeremy Fork,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2024-07-29 13:30:00.000000 UTC,POINT(-51.37753193 0.1268670887)
53468,Michael,Jones,michaeljones@example.com,38,M,Amapá,5628 Smith Springs,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2024-06-23 16:20:00.000000 UTC,POINT(-51.37753193 0.1268670887)
63476,Sarah,Marshall,sarahmarshall@example.net,38,F,Amapá,44986 Anne Greens Suite 742,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-12-27 12:37:00.000000 UTC,POINT(-51.37753193 0.1268670887)
97210,Melissa,Krause,melissakrause@example.com,59,F,Amapá,759 Bradley Rapid Apt. 492,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2022-03-24 14:34:00.000000 UTC,POINT(-51.37753193 0.1268670887)
62055,Vincent,Gibson,vincentgibson@example.org,70,M,Amapá,5018 Mary Mountains Apt. 963,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2023-09-16 10:29:00.000000 UTC,POINT(-51.37753193 0.1268670887)
79910,James,Miller,jamesmiller@example.org,57,M,Amapá,3512 Charles Underpass Suite 612,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2021-05-02 17:28:00.000000 UTC,POINT(-51.37753193 0.1268670887)
17713,Scott,Thompson,scottthompson@example.net,51,M,Amapá,275 Williams Rest Suite 303,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-12-13 13:23:00.000000 UTC,POINT(-51.37753193 0.1268670887)
17919,Jeremiah,Cook,jeremiahcook@example.org,13,M,Amapá,624 Houston Branch,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2023-02-11 11:14:00.000000 UTC,POINT(-51.37753193 0.1268670887)
37634,Tiffany,Phillips,tiffanyphillips@example.net,53,F,Amapá,7931 Rodney Underpass Suite 952,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2020-10-05 12:17:00.000000 UTC,POINT(-51.37753193 0.1268670887)
14538,Robert,Anderson,robertanderson@example.net,27,M,Amapá,7932 Jessica Neck,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2021-01-16 09:13:00.000000 UTC,POINT(-51.37753193 0.1268670887)
49729,Scott,Williams,scottwilliams@example.net,28,M,Amapá,12164 Lewis River Suite 288,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2024-03-19 04:45:00.000000 UTC,POINT(-51.37753193 0.1268670887)
94857,Edward,Barnes,edwardbarnes@example.net,66,M,Amapá,6334 Arias Spring,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2022-08-09 07:38:00.000000 UTC,POINT(-51.08818868 0.005270354115)
25639,William,Briggs,williambriggs@example.net,53,M,Amapá,9520 Jessica Streets Apt. 302,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2021-11-26 11:18:00.000000 UTC,POINT(-51.08818868 0.005270354115)
70179,Janet,Brock,janetbrock@example.net,70,F,Amapá,7044 William Spring,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2019-03-28 08:53:00.000000 UTC,POINT(-51.08818868 0.005270354115)
29407,Alicia,Snow,aliciasnow@example.com,40,F,Amapá,4180 Theresa Junction Suite 981,68903,Macapá,Brasil,0.005270354115,-51.08818868,Facebook,2019-05-05 11:30:00.000000 UTC,POINT(-51.08818868 0.005270354115)
88848,Barbara,Clark,barbaraclark@example.com,26,F,Amapá,0490 Elizabeth Valley Suite 984,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2022-01-11 10:01:00.000000 UTC,POINT(-51.08818868 0.005270354115)
15446,Rebecca,Levine,rebeccalevine@example.com,61,F,Amapá,98429 Maldonado Ville,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2019-08-20 08:40:00.000000 UTC,POINT(-51.08818868 0.005270354115)
48958,Melissa,Estrada,melissaestrada@example.com,63,F,Amapá,0959 Matthews Falls Suite 557,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2022-06-17 18:38:00.000000 UTC,POINT(-51.08818868 0.005270354115)
90966,Kimberly,Burch,kimberlyburch@example.com,54,F,Amapá,586 Amanda Turnpike,68903,Macapá,Brasil,0.005270354115,-51.08818868,Email,2020-03-24 18:48:00.000000 UTC,POINT(-51.08818868 0.005270354115)
76131,Dylan,Simmons,dylansimmons@example.com,45,M,Amapá,3820 Ashley Lock,68904,Macapá,Brasil,0.01795169822,-51.08280927,Organic,2025-06-02 12:57:00.000000 UTC,POINT(-51.08280927 0.01795169822)
31565,Scott,Figueroa,scottfigueroa@example.org,47,M,Amapá,864 Andrew Lock Suite 255,68904,Macapá,Brasil,0.01795169822,-51.08280927,Display,2025-03-23 13:26:00.000000 UTC,POINT(-51.08280927 0.01795169822)
39388,Suzanne,Mercado,suzannemercado@example.org,17,F,Amapá,45001 Humphrey Knolls Apt. 104,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2024-01-13 16:41:00.000000 UTC,POINT(-51.08280927 0.01795169822)
62888,Robert,Henson,roberthenson@example.org,19,M,Amapá,077 Santana Wall,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2022-08-30 06:14:00.000000 UTC,POINT(-51.08280927 0.01795169822)
2976,Ashley,Thompson,ashleythompson@example.net,53,F,Amapá,39575 Woods Turnpike Apt. 444,68904,Macapá,Brasil,0.01795169822,-51.08280927,Organic,2022-06-18 18:01:00.000000 UTC,POINT(-51.08280927 0.01795169822)
9066,Molly,Perry,mollyperry@example.org,35,F,Amapá,6701 Ross Glen,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2021-05-13 01:11:00.000000 UTC,POINT(-51.08280927 0.01795169822)
51289,Sarah,Moore,sarahmoore@example.org,42,F,Amapá,24795 Thomas Knolls,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2024-05-30 04:44:00.000000 UTC,POINT(-51.08280927 0.01795169822)
59634,Jeffrey,Knapp,jeffreyknapp@example.com,41,M,Amapá,885 Cross Isle Apt. 335,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2023-05-17 10:38:00.000000 UTC,POINT(-51.08280927 0.01795169822)
70118,Robert,Howard,roberthoward@example.net,20,M,Amapá,2113 Burke Mount,68904,Macapá,Brasil,0.01795169822,-51.08280927,Display,2025-02-21 08:14:00.000000 UTC,POINT(-51.08280927 0.01795169822)
90701,Leslie,Simpson,lesliesimpson@example.org,43,F,Amapá,1420 Rodriguez Dale,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2019-12-05 04:07:00.000000 UTC,POINT(-51.08280927 0.01795169822)
98896,Jill,Stewart,jillstewart@example.com,13,F,Amapá,2461 Castillo Crossroad Apt. 019,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2024-11-15 07:15:00.000000 UTC,POINT(-51.08280927 0.01795169822)
47482,Sarah,Olson,saraholson@example.org,61,F,Amapá,67960 Lozano Road,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2020-08-02 18:07:00.000000 UTC,POINT(-51.08280927 0.01795169822)
80119,Marcus,Greer,marcusgreer@example.net,29,M,Amapá,545 Floyd Trail Apt. 327,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2019-06-28 11:15:00.000000 UTC,POINT(-51.07878744 0.03636191129)
95121,Alexander,Little,alexanderlittle@example.com,62,M,Amapá,5814 Henry Street,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2022-01-16 08:35:00.000000 UTC,POINT(-51.07878744 0.03636191129)
39799,Thomas,Huynh,thomashuynh@example.org,68,M,Amapá,52733 King Island,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2024-06-08 06:30:00.000000 UTC,POINT(-51.07878744 0.03636191129)
7664,Benjamin,Ingram,benjaminingram@example.net,27,M,Amapá,24790 Daniel Shoals Suite 139,68900,Macapá,Brasil,0.03636191129,-51.07878744,Facebook,2019-01-05 13:38:00.000000 UTC,POINT(-51.07878744 0.03636191129)
72277,Dan,Benitez,danbenitez@example.net,18,M,Amapá,928 Miguel Cliff Suite 352,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2024-07-04 03:25:00.000000 UTC,POINT(-51.07878744 0.03636191129)
93488,Timothy,Eaton,timothyeaton@example.com,26,M,Amapá,409 Thompson Springs Apt. 604,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2020-09-05 06:44:00.000000 UTC,POINT(-51.07878744 0.03636191129)
1159,Amanda,Kerr,amandakerr@example.org,44,F,Amapá,24605 Cox Grove Apt. 221,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2023-05-08 10:19:00.000000 UTC,POINT(-51.07878744 0.03636191129)
49286,Joshua,Robinson,joshuarobinson@example.net,67,M,Amapá,5788 Wise Island Suite 464,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2022-01-13 17:14:00.000000 UTC,POINT(-51.07878744 0.03636191129)
6709,Nicole,Morris,nicolemorris@example.com,22,F,Amapá,1937 Leslie Alley,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2025-01-27 09:49:00.000000 UTC,POINT(-51.07878744 0.03636191129)
45218,Hannah,Watkins,hannahwatkins@example.com,31,F,Amapá,574 Barnes Spring Apt. 441,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2020-05-11 03:03:00.000000 UTC,POINT(-51.07655535 0.08495500904)
51661,Shirley,Franco,shirleyfranco@example.net,27,F,Amapá,3269 Wilson Throughway Suite 147,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2023-03-29 04:01:00.000000 UTC,POINT(-51.07655535 0.08495500904)
8820,Karen,Griffin,karengriffin@example.org,41,F,Amapá,6006 Harris Grove Apt. 617,68905,Macapá,Brasil,0.08495500904,-51.07655535,Email,2022-02-18 16:44:00.000000 UTC,POINT(-51.07655535 0.08495500904)
98844,Lori,Nichols,lorinichols@example.net,45,F,Amapá,9317 Rhonda Glen,68905,Macapá,Brasil,0.08495500904,-51.07655535,Facebook,2022-12-09 14:41:00.000000 UTC,POINT(-51.07655535 0.08495500904)
99055,Andrew,Anderson,andrewanderson@example.org,31,M,Amapá,605 Rowland Park,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2024-08-26 16:55:00.000000 UTC,POINT(-51.07655535 0.08495500904)
6126,Erica,Anderson,ericaanderson@example.net,68,F,Amapá,192 Heather Ports Apt. 385,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2021-07-02 02:46:00.000000 UTC,POINT(-51.07655535 0.08495500904)
14508,Cory,Rodriguez,coryrodriguez@example.com,66,M,Amapá,4759 Felicia Vista Apt. 632,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2019-10-22 12:13:00.000000 UTC,POINT(-51.07655535 0.08495500904)
75459,Dawn,Davidson,dawndavidson@example.com,48,F,Amapá,904 Gonzales Shore,68905,Macapá,Brasil,0.08495500904,-51.07655535,Organic,2023-08-05 07:26:00.000000 UTC,POINT(-51.07655535 0.08495500904)
71843,Kimberly,Young,kimberlyyoung@example.com,40,F,Amapá,5567 Marquez Circles Suite 461,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2022-04-29 07:02:00.000000 UTC,POINT(-51.06718514 0.01262310889)
57621,Alexandra,Rodriguez,alexandrarodriguez@example.org,69,F,Amapá,34172 Walter Ramp Suite 222,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2021-06-05 01:07:00.000000 UTC,POINT(-51.06718514 0.01262310889)
23911,Matthew,Thompson,matthewthompson@example.com,53,M,Amapá,7008 Cook Brook Suite 955,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2025-02-08 05:13:00.000000 UTC,POINT(-51.06718514 0.01262310889)
36232,Jerry,Hinton,jerryhinton@example.net,43,M,Amapá,89767 King Ways,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2020-05-28 17:01:00.000000 UTC,POINT(-51.06718514 0.01262310889)
12779,Glenda,Marsh,glendamarsh@example.com,13,F,Amapá,7716 Christopher Mill Apt. 100,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2025-06-18 01:09:17.175363 UTC,POINT(-51.06718514 0.01262310889)
10763,Gregory,White,gregorywhite@example.org,35,M,Amapá,17658 Daniel Mountain Apt. 517,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2021-05-08 01:06:00.000000 UTC,POINT(-51.06718514 0.01262310889)
22106,Tanya,Ramsey,tanyaramsey@example.com,42,F,Amapá,810 Kimberly Fall,68902,Macapá,Brasil,0.01262310889,-51.06718514,Email,2020-01-04 06:08:00.000000 UTC,POINT(-51.06718514 0.01262310889)
85769,Victoria,Fernandez,victoriafernandez@example.com,17,F,Amapá,010 Boyer Union,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2022-03-05 04:46:00.000000 UTC,POINT(-51.05580532 0.05520205505)
74087,Carolyn,Martinez,carolynmartinez@example.com,20,F,Amapá,344 Natalie Spurs Apt. 624,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2021-07-03 05:26:00.000000 UTC,POINT(-51.05580532 0.05520205505)
40119,Tyler,Grimes,tylergrimes@example.org,39,M,Amapá,010 Cooper Common,68908,Macapá,Brasil,0.05520205505,-51.05580532,Organic,2022-03-17 07:54:00.000000 UTC,POINT(-51.05580532 0.05520205505)
23760,Scott,Smith,scottsmith@example.net,70,M,Amapá,2452 Lori Valleys,68908,Macapá,Brasil,0.05520205505,-51.05580532,Email,2021-03-18 07:47:00.000000 UTC,POINT(-51.05580532 0.05520205505)
40922,Bethany,Sanders,bethanysanders@example.net,64,F,Amapá,87123 Martinez Lane Suite 788,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2021-03-16 03:20:00.000000 UTC,POINT(-51.05580532 0.05520205505)
41751,Gary,Gibson,garygibson@example.net,12,M,Amapá,9332 Spencer Street Suite 707,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2022-07-02 14:46:00.000000 UTC,POINT(-51.05580532 0.05520205505)
17259,Stephanie,Weaver,stephanieweaver@example.org,27,F,Amapá,02109 Donald Point,68908,Macapá,Brasil,0.05520205505,-51.05580532,Facebook,2024-01-03 09:19:00.000000 UTC,POINT(-51.05580532 0.05520205505)
33516,William,Conway,williamconway@example.com,53,M,Amapá,837 Edwards Light Suite 344,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2025-01-12 08:43:00.000000 UTC,POINT(-51.05580532 0.05520205505)
66980,Alan,Farley,alanfarley@example.org,69,M,Amapá,0816 Marshall Path,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2023-11-25 09:51:00.000000 UTC,POINT(-51.05580532 0.05520205505)
90406,Marcus,Kirk,marcuskirk@example.org,36,M,Amapá,765 Hernandez Cliffs,68908,Macapá,Brasil,0.05520205505,-51.05580532,Organic,2020-07-29 17:56:00.000000 UTC,POINT(-51.05580532 0.05520205505)
18460,Joel,Baldwin,joelbaldwin@example.org,39,M,Amapá,90212 Drake Light,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2023-11-28 04:33:00.000000 UTC,POINT(-51.05580532 0.05520205505)
29880,Claire,Franco,clairefranco@example.net,27,F,Amapá,9473 Robert Gateway Suite 498,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2023-08-12 01:18:00.000000 UTC,POINT(-51.05580532 0.05520205505)
43843,Robert,Woods,robertwoods@example.net,16,M,Amapá,882 Joseph Dam Apt. 539,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2019-09-15 06:19:00.000000 UTC,POINT(-51.05580532 0.05520205505)
21681,Amanda,Lewis,amandalewis@example.com,34,F,Amapá,3068 Walter Inlet,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2025-05-02 13:07:00.000000 UTC,POINT(-51.04949966 0.08293775957)
35611,Thomas,Woods,thomaswoods@example.net,17,M,Amapá,4269 Kelly Manor,68907,Macapá,Brasil,0.08293775957,-51.04949966,Organic,2020-03-24 04:26:00.000000 UTC,POINT(-51.04949966 0.08293775957)
3928,Angela,Meadows,angelameadows@example.net,27,F,Amapá,4604 Vaughan Circles Apt. 456,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2021-12-15 18:45:00.000000 UTC,POINT(-51.04949966 0.08293775957)
22108,Shirley,Romero,shirleyromero@example.com,26,F,Amapá,54270 Dillon Field Suite 306,68907,Macapá,Brasil,0.08293775957,-51.04949966,Email,2020-08-12 16:50:00.000000 UTC,POINT(-51.04949966 0.08293775957)
10307,William,Johnson,williamjohnson@example.org,24,M,Amapá,3035 Ferguson Oval Suite 054,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2021-08-25 10:23:00.000000 UTC,POINT(-51.04949966 0.08293775957)
3820,Ashley,Fernandez,ashleyfernandez@example.net,24,F,Amapá,66585 Kelly Spurs Apt. 635,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2025-06-20 08:25:10.291472 UTC,POINT(-51.04949966 0.08293775957)
9244,James,Yang,jamesyang@example.net,32,M,Amapá,501 Jones Trail Suite 524,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2022-02-25 09:18:00.000000 UTC,POINT(-51.04949966 0.08293775957)
25156,Erika,Mitchell,erikamitchell@example.com,23,F,Amapá,3266 French Square,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2023-10-31 09:07:00.000000 UTC,POINT(-51.04949966 0.08293775957)
32296,Sandy,Smith,sandysmith@example.com,32,F,Amapá,135 Brian Springs,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2019-07-03 08:45:00.000000 UTC,POINT(-51.04949966 0.08293775957)
43432,Michael,Watkins,michaelwatkins@example.com,19,M,Amapá,984 Michael Ville Suite 865,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2021-06-13 14:48:00.000000 UTC,POINT(-51.04949966 0.08293775957)
17670,Raymond,Fletcher,raymondfletcher@example.com,24,M,Amapá,0796 Laura Walk,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2025-04-06 18:49:00.000000 UTC,POINT(-51.04949966 0.08293775957)
30421,Rhonda,Gonzalez,rhondagonzalez@example.net,60,F,Amapá,64328 Duke Place Suite 847,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2020-03-25 05:09:00.000000 UTC,POINT(-51.04949966 0.08293775957)
36301,John,Arnold,johnarnold@example.org,69,M,Amapá,96823 Smith Hollow,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2020-12-20 18:33:00.000000 UTC,POINT(-51.04949966 0.08293775957)
79214,Holly,Patterson,hollypatterson@example.net,31,F,Amapá,710 Hubbard Courts Apt. 171,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2023-11-06 05:40:00.000000 UTC,POINT(-51.04949966 0.08293775957)
24526,Susan,Vang,susanvang@example.net,44,F,Amapá,23812 Jessica Skyway,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2020-10-18 12:34:00.000000 UTC,POINT(-51.04949966 0.08293775957)
54538,Natasha,Wood,natashawood@example.com,23,F,Amapá,7368 Teresa Rest Apt. 853,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2021-12-26 07:52:00.000000 UTC,POINT(-51.04949966 0.08293775957)
64196,Ashley,Osborn,ashleyosborn@example.com,49,F,Amapá,93834 Philip Fork,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2024-07-21 14:10:00.000000 UTC,POINT(-51.04949966 0.08293775957)
50543,Sarah,Miller,sarahmiller@example.net,14,F,Amapá,2471 Morris Drive,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2019-09-21 01:37:00.000000 UTC,POINT(-51.04949966 0.08293775957)
66102,Rachael,Green,rachaelgreen@example.com,18,F,Amapá,812 Mathis Junction Apt. 864,68907,Macapá,Brasil,0.08293775957,-51.04949966,Display,2020-07-22 02:04:00.000000 UTC,POINT(-51.04949966 0.08293775957)
17823,Lisa,Gordon,lisagordon@example.com,30,F,Amapá,592 Christopher Ville Apt. 781,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2022-02-05 15:36:00.000000 UTC,POINT(-51.04949966 0.08293775957)
23179,Lisa,Garcia,lisagarcia@example.net,13,F,Amapá,7620 Charles Prairie,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2022-04-30 03:38:00.000000 UTC,POINT(-51.04949966 0.08293775957)
45868,James,Ruiz,jamesruiz@example.com,30,M,Amapá,8969 David Hills,68907,Macapá,Brasil,0.08293775957,-51.04949966,Search,2025-06-20 07:31:00.000000 UTC,POINT(-51.04949966 0.08293775957)
72080,William,Smith,williamsmith@example.org,36,M,Amapá,080 Daniel Summit,68907,Macapá,Brasil,0.08293775957,-51.04949966,Facebook,2020-02-14 10:43:00.000000 UTC,POINT(-51.04949966 0.08293775957)
